,asin,text,rating,time
19360,B015FDC24S,wonderful wish lose rightful kid better best,5,1485043200
19361,B015FENVXI,inexpensive,1,1479254400
19362,B015FDTCBO,immediate,4,1469404800
19363,B015FGRNS0,terrible replace recommend,2,1480636800
19364,B015FLBCBY,dept old late grow,2,1453420800
19365,B015FPZ5EU,sizewise fine turn nope exact high lower lose feather made lose costume corset,2,1522886400
19366,B015FWFRJ6,outerwear cute belt loop mislead read,2,1456790400
19367,B015FWFRJ6,sure wool black disappointed tight,1,1453248000
19368,B015FY14XC,miss,1,1522454400
19369,B015FY14XC,ive stone fell,1,1519603200
19370,B015FYUS7A,eclectic blue actual expect black white guess black blue ok blue umbrella black blue favorite,2,1456704000
19371,B015FZJ6WC,worn huge,2,1471305600
19372,B015G0DILQ,happy ball front string loose string tight pull high waist string tight pull happy material string roll waist front pull string raise waist string release elastic string waist string front front perfect hold happy pull first string enough front pull string adjust adjustable waist inch consider,5,1460764800
19373,B015G45RYS,broken easy miss,1,1494374400
19374,B015G6ENQE,super child whole width pant invisible sayin send,5,1484524800
19375,B015G6R1IG,beautiful suppose end,5,1497916800
19376,B015G7ULX2,wow lining hideous weak saggy warmth right cold walk next afterwards hay human lining ridiculous lining replace accept shaking hair weave fabric lining replace wearable,3,1517356800
19377,B015GF0TCM,disappointing flimsy expect hold win throw pathetic discriminating,1,1508889600
19378,B015GF0TCM,terrible flimsy worth cost worth,1,1508198400
19379,B015GFHIUI,sat,2,1460332800
19380,B015GIPTFQ,cute,1,1467072000
19381,B015GQR5M8,thin extra horrible sleeve fasten shirt cute save,1,1451779200
19382,B015GQR3H0,exact knee half sleeve soft public wait better least,2,1447286400
19383,B015GRD8KU,like boxy sleeve cover sleeve short tight chest wide right pattern cut expect pattern poorly mad comfy,1,1476835200
19384,B015GRB5EQ,real easy dry recieved mine honest,4,1450396800
19385,B015GVWRQW,poor include unhappy,1,1457308800
19386,B015GVWRQW,triple,1,1449532800
19387,B015GX05LE,suggest okay overall expect shirt different uncomfortable,1,1457913600
19388,B015GXFM1C,planning functional,1,1524096000
19389,B015GXSNYU,cute bottom flimsy enough shoulder somebody chest,2,1466121600
19390,B015H0LQ9G,huge tall skinny china bother,2,1461801600
19391,B015H1906G,close,1,1462233600
19392,B015H1XHT2,beautiful cardigan mean disappointed purpose upload,2,1446768000
19393,B015H12GE4,ackerman inexpensive washable drafty different sleeve short wash label beige show hassle,2,1456617600
19394,B015H12FMM,short thin china process,1,1445990400
19395,B015H12FMM,first mind oversized young niece average sized disappointed beautiful hassle,1,1445212800
19396,B015H2VTBE,excited white jean wrong notice weird start dark buttonhole close open strong wet gross high lace floppy major major,1,1466985600
19397,B015H6ZW8Q,stretch hose fine odd hose point,1,1519171200
19398,B015H6STSQ,honest open super turn material,1,1478908800
19399,B015H7RXSW,long spandex,1,1462752000
19400,B015H7RYKE,expect,1,1477008000
19401,B015H7RYKE,odd cling hard due dress,2,1457913600
19402,B015H6SP2G,sided fell fine,1,1509580800
19403,B015H786Y2,describe le misrepresent win,1,1466899200
19404,B015H8QA5S,true narrow thru tight appear junior,4,1452038400
19405,B015H7RYNQ,sleeve close sleeve stitch collar disappointed returning different,2,1448582400
19406,B015HAX52C,bali satin tracing become difficult,5,1530748800
19407,B015HBACDG,dress dress inexpensive,3,1465257600
19408,B015HI4F6E,dress costume mean inducing show sheer disappointed,1,1458172800
19409,B015HHMQTI,cute fabric felt,3,1459382400
19410,B015HJREB6,medium tight,2,1467590400
19411,B015HJS938,short,1,1478995200
19412,B015HJSG0Y,material kid american,2,1482364800
19413,B015HJREFM,normal perfect soft heavy expect happy black,5,1485820800
19414,B015HJTGMG,several first pant read matching pant first admitt sizes xl teen young regular sized bottom,2,1444176000
19415,B015HLXG9S,happy arrive bd gold plat soft hold second devistated jade touch care thankful worth,1,1463875200
19416,B015HNDDEY,tank,3,1468713600
19417,B015HNWYZS,read,1,1477958400
19418,B015HNWYZS,represent final poor last blurry poor screen ship china,1,1474934400
19419,B015HOEOFU,unimpressed unacceptable soft sleeve past proportioned weight expect fitted floppy loose wad fold underneath sloppy thin wrong,3,1446076800
19420,B015HQWCJI,dress shopping cart several decide polyester type dress weird medium beautiful wish overall bright,3,1475452800
19421,B015HQINWI,stilish comfortable mine mine awesome,4,1451952000
19422,B015HQITRW,material heavy long,1,1454716800
19423,B015HSHANY,excellent several normal,5,1520812800
19424,B015HVTDLI,bought forget,5,1495670400
19425,B015HZSDF6,pant fix tie adorable tummy solve warm pant flatter wrong pant,3,1529107200
19426,B015IH7LMO,disappointed thigh total win knee full extend cracking stitch,2,1461974400
19427,B015IH7LP6,cute read review decide butt,3,1458086400
19428,B015IH7LP6,expect bottom blue white black white,2,1458086400
19429,B015IJBLS2,disappointing wait long weak viable,1,1462406400
19430,B015IJBLS2,capable,1,1458604800
19431,B015IOL4YS,shirt short sleeve thin,2,1453939200
19432,B015IPPLR8,total disapppointment soft thin thin green tiny lol waste,1,1461110400
19433,B015IRHW7I,buying certain sew terrible terrible difficult luck,1,1479945600
19434,B015IRNFZ6,wide flat,3,1508198400
19435,B015ITNI60,first expect awesome open gray live coloring pattern sleeve sizing cardigan cardigan awhile,3,1456099200
19436,B015ITM99M,thin practical send worth throw hate,1,1446595200
19437,B015IRGMJM,junior,1,1477699200
19438,B015IV1SRY,bead compliment first,2,1486166400
19439,B015IWVZGM,material cut ship,2,1455667200
19440,B015IYAOGM,open okay dissapointed hassle,2,1473120000
19441,B015IYANQS,hassle old finish hanging,3,1480377600
19442,B015IYAO1C,old toddler next enough,1,1457481600
19443,B015IYTLVQ,please mac pro ill,1,1534291200
19444,B015IYTLVQ,wrong bathing short,1,1532908800
19445,B015J29KAO,meant best fine scramble,3,1477353600
19446,B015J4RF3Q,feminine,4,1454371200
19447,B015J3N2T8,due asian sizing poorly bottom static wide cut hideous send essay wrong learning wrong,1,1458172800
19448,B015JAXGAG,shiny easy,2,1500249600
19449,B015JCIUFU,attractive burgundy strip white sleeve true suppose slim traditional,4,1468281600
19450,B015JHL0JI,lay expect short pictured,1,1464220800
19451,B015JHKBFM,screen printing terrible green similar hard normal sized green ok graphic black indistinct ship china unimpressed incredible,1,1504742400
19452,B015JJ8AGM,tight inch short short trim tight,2,1498521600
19453,B015JSAQ24,cute practical disappointed,3,1477958400
19454,B015JU3ACA,degree win ready ultra soft adjustable suitable flexible grayish check seam knit elastic previous handwash cool pilling provide honest consider focus item please aspect full best,5,1467072000
19455,B015JU35SO,remove leather alter start possible cute arrive several loose outside shake hard loose comfy black extra help secure pleased gunmetal several old pillow shed mad tick crazy black black pant laughable single darling ample wonder setting dry minute cool help secure chicken feather lose pathetic remove tacky choose,1,1453939200
19456,B015JUN6ME,fine leather complementary simulated,2,1478649600
19457,B015JZLJHS,write present relative open tag multiple narrow multiple compare mislabeled sound easy detailed ignore prepaid slip hop file responsive bring quick expect warning win posted allow favorite benefit crooked political least politician promise,1,1452124800
19458,B015K2W5DM,old fine old,3,1493510400
19459,B015K71N8A,beautiful,3,1482192000
19460,B00Q2J5GLQ,excite medium tall arm short happy,1,1427500800
19461,B015KHLXCG,high expect bit sure honest,4,1457222400
19462,B015KHPZQ6,poor slant terrible recieve hard,1,1521763200
19463,B015KL0NOG,like saw adorable solid thought break necklace length comfortable stuff hurt beautiful necklace affordable gift saw affordable solid hang free,5,1473984000
19464,B015KKQ3SC,scarf narrow helpful,5,1453161600
19465,B015KNJUV6,faux fur ear warm enjoy heater help different glam different vary elastic strong firm,5,1530144000
19466,B015KO6DOC,dark,4,1474588800
19467,B015KORMVK,elbow,3,1468713600
19468,B015KORMVK,due wonderful,1,1447632000
19469,B015KORMVK,wrong elbow,1,1447200000
19470,B015KYVJMS,huge happy,2,1464825600
19471,B015L29UE8,broken,2,1449619200
19472,B015LJVZC6,kindergarten pricey compare bought end,5,1456099200
19473,B015LTBGSE,remove high real couple smell arrive smell belt honest recommend,5,1458432000
19474,B015LW8B66,appear,2,1487721600
19475,B015LVJJ1S,narrow nose enough wearing piece sunglass sit goofy nose fine high,3,1479686400
19476,B015LVJJ1S,interchangeable lens simple packaging wide,4,1472947200
19477,B015M2ELIC,serve couple several ideal cold kid win defective excellent,5,1477958400
19478,B015M5EHWE,deliver hear toddler,1,1482278400
19479,B015M5EDHI,soft received item stitching neck sure worried expect,3,1480809600
19480,B015M5EPE4,submit similar pant true,3,1450483200
19481,B015M5EP6W,old old,5,1466553600
19482,B015MDVRDS,hard necklace hold fell right clasp broke huge drag,1,1457049600
19483,B015MEKXWS,short finish glad metal hole easy clean comparable expensive gift perfect honest equitable,5,1456272000
19484,B015MGC7NO,ok worth,4,1455148800
19485,B015MGC7NO,black dye thinking wrinkled cute least feeling elastic read review suppose oversized,3,1452816000
19486,B015MHHV02,decent inexpensive last enjoy break careful rub help last long stiff expect bright,3,1467331200
19487,B015MHHUZS,purple arrive rip sad,5,1465344000
19488,B015MHMUIA,wrong listen last imagine correct,4,1449964800
19489,B015MIF4CI,synthetic,1,1481414400
19490,B015MHW7FG,young christmas different old old first,5,1453161600
19491,B015MHUUF0,expect describe polar quality thin feeling,1,1481328000
19492,B015MIF6MQ,terrible,1,1520035200
19493,B015MIMD8Q,fabric slim fat middle short defective,2,1484265600
19494,B015MKZ7L4,angry dark short sleeve wrong clothe scam sorry,1,1455321600
19495,B015MKZ7BE,wait tag,1,1448150400
19496,B015MIM0SY,old wanting old hassle,3,1492300800
19497,B015MHMR42,heavy funeral,3,1448323200
19498,B015MMA0GO,petite,2,1452988800
19499,B015MMZXHK,kimono wrinkle arrive wrinkled,1,1448668800
19500,B015MQ9V3I,stupid send wrong different send sized individual purchsed huge felt soft lol choose spend clear china,1,1519257600
19501,B015MQ9V3I,pajama front open allow cover private likely sell onsie,2,1491782400
19502,B015MSYNMK,broken,2,1456876800
19503,B015MUXKP4,shirt stitching offer base,1,1455667200
19504,B015MWIKWA,decide upset shipping handling decide,1,1456531200
19505,B015MW5OBA,disappointing different impressed saw stitch different show charge fee appreciate save,1,1446163200
19506,B015MW7IDW,sorry mislead poor,1,1505606400
19507,B015MX0YT6,string neck robe grim sleeve,1,1448236800
19508,B015N2MGOW,pillow flat disappointed,1,1457740800
19509,B015N0DWQ0,ship sizing wrong useable,1,1475280000
19510,B015N31NRC,complain full fair,4,1452643200
19511,B015N318VI,like normal short,4,1461888000
19512,B015N90QKG,earring arrive disappointing,1,1465862400
19513,B015NED0C2,sizing xxl,2,1447632000
19514,B015NED0C2,son xl saw check hot material attractive,3,1447027200
19515,B015NGVZPO,expect softness best old old first ask attic old saw ask laugh soft soft strong prime shipping felt dynamite,5,1455840000
19516,B015NKFY7U,helmet comfortable extra helmet restrict riding non helmet,2,1460678400
19517,B015NRC0UM,sleeve short,3,1452816000
19518,B015NTF00M,pink sheer public suggest expensive china shipping disappointed,1,1446508800
19519,B00BJAHNBY,ian colorblock wrong sandal reach seller unhappy,1,1371600000
19520,B015NRC2LE,cancel old young perfect thin old,4,1450742400
19521,B015NW473K,right underwire alas short full,2,1492732800
19522,B015NW54NC,bathing sizing right loose cup huge wash,2,1494374400
19523,B015NW453C,disappointed sizing sizing near bottom loose center front underwire mesh terrible due loose white bust loose white red sew backing possible described flimsy sizing discounted honest unbiased awful,1,1463011200
19524,B015NW3YEI,happy,4,1464134400
19525,B015NW3XDA,super cute adorable white green green perfect lbs bust nurse bust tighten perfect white extra wish stitch beautiful shipping fortunate slight personal true fair honest unbiased,4,1462838400
19526,B015NW3XDA,like strong white alive loose string awesome refund discounted,4,1462752000
19527,B015O1VK6M,quick leather,2,1449100800
19528,B015O2OWXE,wore along spike cut uneven,2,1481673600
19529,B015O4134S,arrive,2,1490486400
19530,B015O8BYA2,geometric black white medium comfortable elbow end,1,1445212800
19531,B015O8C0N2,sweater disappointed,1,1449014400
19532,B015OBI4X4,happy tight poor expect,1,1450051200
19533,B015OCE7T8,soft,1,1513555200
19534,B015OCE7T8,fantastic soft intact washing gentle chest adjust suggest awkward,5,1473638400
19535,B015ODWZIM,terrible warn,1,1447545600
19536,B015ODVI2G,mm snake bite excited different overall wonderful ask disappointing,1,1447718400
19537,B015OF54TW,short,1,1453161600
19538,B015OF5JMO,expect asian sizing medium tricky xl prime sizing free speak prime shaken,4,1448668800
19539,B015OFE49I,sticky warrant lift extend,2,1464480000
19540,B015OF4W68,ship oftered,2,1451606400
19541,B015ODVBRI,opening believe opening tiny main cheated high,2,1449532800
19542,B015ODK89A,believe mad iron tag picture sleeve comfortable short wash sure late,3,1495497600
19543,B015OF5HDA,warm wish,2,1452988800
19544,B015OF5HDA,wrong xl,2,1448409600
19545,B015OF5CAI,sleeve adjust,3,1448150400
19546,B015ON2VE0,correct thin fabic,2,1484956800
19547,B015OOHSRO,win happen disappointed recommend bra long close doubt genuine arrive clear write genie several bra stamp irregular notice several different reviewer previous genuine cry describe close red purple purple shiny purple least right send reviewer tight loose fitting send padding actual padding curl bottom smooth clothing padding curl stick open resolve hear hassle mail hear easy resolve appreciate sure poor,1,1461196800
19548,B015OOHXTC,comfortable careful open tight correct worn star snug pad bra delicates bag washing chested complimentary appear,5,1462406400
19549,B015OOI5M6,padding different,2,1458518400
19550,B015OR3IOI,beautiful poor connect,1,1450483200
19551,B015OT7LMG,true pant wrong fabric im sure design pant string wash defective defective update overall wish,3,1520812800
19552,B00VYZ0C4Y,unable sooo,1,1443139200
19553,B015OYC3ME,willing,4,1475020800
19554,B015PBJA7W,sleeve short huge short tuck short pant bust petite short short,3,1458691200
19555,B015PBJA7W,shoulder,2,1458172800
19556,B015PEX1B0,poor help,2,1471219200
19557,B00JM065OY,poor accurate sizing nit third helpful,1,1490745600
19558,B015PQYVWQ,bottom,1,1454371200
19559,B015PSS15W,sleeve material,2,1449532800
19560,B015PSS16G,dress,1,1459123200
19561,B015PSS12U,beautiful sew collar comfortable sleeve arm,4,1446076800
19562,B015PU02IO,returning,3,1477353600
19563,B015PSS1QQ,mistake pant extra bust exchange different dress true comfortable design busty,2,1450569600
19564,B015PULZOO,hassle super short button tight chest,1,1494979200
19565,B015PULZO4,front expect expect,3,1458172800
19566,B015PVN8WA,horrible staticy fabric stand straight website upload unwearable,1,1496620800
19567,B015PWV8J4,tiny short weight perfect broad loose describe consider petite ankle high enough loose enough gift half depend dress depend personal yellow odd bright slight olive yellow yellow odd cool fake undo entire double sleeve help spent different middle personal tiny broad extra chic likely,5,1487289600
